lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef,activeFilterThresholdBump,activeFilterPosCoefBump,activeFilterNegCoefBump,activeFilterThresholdPothole,activeFilterPosCoefPothole,activeFilterNegCoefPothole
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 10, 4, 0.160000, 1.300000, 0.500000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 8, 4, 0.160000, 1.300000, 0.700000
50, 6.000000, 0.250000, 21, 19, 2, 8, 0, 8, 90.476190, 0.000000, 6, 2, 0.160000, 1.300000, 0.900000
50, 6.000000, 0.250000, 21, 11, 10, 8, 6, 2, 52.380952, 75.000000, 20, 7, 0.160000, 1.500000, 0.100000
50, 6.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 17, 8, 0.160000, 1.500000, 0.300000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 12, 4, 0.160000, 1.500000, 0.500000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 8, 4, 0.160000, 1.500000, 0.700000
50, 6.000000, 0.250000, 21, 19, 2, 8, 1, 7, 90.476190, 12.500000, 7, 3, 0.160000, 1.500000, 0.900000
50, 6.000000, 0.250000, 21, 11, 10, 8, 6, 2, 52.380952, 75.000000, 20, 7, 0.160000, 1.700000, 0.100000
50, 6.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 18, 8, 0.160000, 1.700000, 0.300000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 12, 4, 0.160000, 1.700000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 2, 6, 80.952381, 25.000000, 9, 4, 0.160000, 1.700000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 8, 4, 0.160000, 1.700000, 0.900000
50, 6.000000, 0.250000, 21, 11, 10, 8, 6, 2, 52.380952, 75.000000, 20, 7, 0.160000, 1.900000, 0.100000
50, 6.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 19, 8, 0.160000, 1.900000, 0.300000
50, 6.000000, 0.250000, 21, 14, 7, 8, 3, 5, 66.666667, 37.500000, 13, 6, 0.160000, 1.900000, 0.500000
50, 6.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 12, 4, 0.160000, 1.900000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 8, 4, 0.160000, 1.900000, 0.900000
50, 6.000000, 0.250000, 21, 12, 9, 8, 6, 2, 57.142857, 75.000000, 15, 5, 0.180000, 1.100000, 0.100000
50, 6.000000, 0.250000, 21, 16, 5, 8, 3, 5, 76.190476, 37.500000, 8, 4, 0.180000, 1.100000, 0.300000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 6, 3, 0.180000, 1.100000, 0.500000
50, 6.000000, 0.250000, 21, 19, 2, 8, 1, 7, 90.476190, 12.500000, 4, 2, 0.180000, 1.100000, 0.700000
50, 6.000000, 0.250000, 21, 16, 5, 8, 0, 8, 76.190476, 0.000000, 4, 1, 0.180000, 1.100000, 0.900000
50, 6.000000, 0.250000, 21, 12, 9, 8, 6, 2, 57.142857, 75.000000, 15, 5, 0.180000, 1.300000, 0.100000
50, 6.000000, 0.250000, 21, 14, 7, 8, 4, 4, 66.666667, 50.000000, 11, 4, 0.180000, 1.300000, 0.300000
50, 6.000000, 0.250000, 21, 17, 4, 8, 2, 6, 80.952381, 25.000000, 7, 3, 0.180000, 1.300000, 0.500000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 6, 3, 0.180000, 1.300000, 0.700000
50, 6.000000, 0.250000, 21, 19, 2, 8, 0, 8, 90.476190, 0.000000, 4, 2, 0.180000, 1.300000, 0.900000
50, 6.000000, 0.250000, 21, 12, 9, 8, 6, 2, 57.142857, 75.000000, 15, 5, 0.180000, 1.500000, 0.100000
50, 6.000000, 0.250000, 21, 14, 7, 8, 4, 4, 66.666667, 50.000000, 11, 6, 0.180000, 1.500000, 0.300000
50, 6.000000, 0.250000, 21, 16, 5, 8, 3, 5, 76.190476, 37.500000, 8, 3, 0.180000, 1.500000, 0.500000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 6, 3, 0.180000, 1.500000, 0.700000
50, 6.000000, 0.250000, 21, 19, 2, 8, 1, 7, 90.476190, 12.500000, 5, 2, 0.180000, 1.500000, 0.900000
50, 6.000000, 0.250000, 21, 12, 9, 8, 6, 2, 57.142857, 75.000000, 15, 5, 0.180000, 1.700000, 0.100000
50, 6.000000, 0.250000, 21, 14, 7, 8, 4, 4, 66.666667, 50.000000, 12, 6, 0.180000, 1.700000, 0.300000
50, 6.000000, 0.250000, 21, 16, 5, 8, 3, 5, 76.190476, 37.500000, 8, 3, 0.180000, 1.700000, 0.500000
50, 6.000000, 0.250000, 21, 18, 3, 8, 2, 6, 85.714286, 25.000000, 6, 3, 0.180000, 1.700000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 6, 3, 0.180000, 1.700000, 0.900000
50, 6.000000, 0.250000, 21, 12, 9, 8, 6, 2, 57.142857, 75.000000, 15, 5, 0.180000, 1.900000, 0.100000
50, 6.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 13, 6, 0.180000, 1.900000, 0.300000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 9, 4, 0.180000, 1.900000, 0.500000
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 8, 3, 0.180000, 1.900000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 6, 3, 0.180000, 1.900000, 0.900000
50, 6.000000, 0.250000, 21, 14, 7, 8, 5, 3, 66.666667, 62.500000, 9, 2, 0.200000, 1.100000, 0.100000
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 6, 2, 0.200000, 1.100000, 0.300000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.100000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 4, 1, 0.200000, 1.100000, 0.700000
50, 6.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 4, 1, 0.200000, 1.100000, 0.900000
50, 6.000000, 0.250000, 21, 14, 7, 8, 5, 3, 66.666667, 62.500000, 9, 2, 0.200000, 1.300000, 0.100000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 8, 2, 0.200000, 1.300000, 0.300000
50, 6.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 6, 1, 0.200000, 1.300000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.300000, 0.700000
50, 6.000000, 0.250000, 21, 17, 4, 8, 0, 8, 80.952381, 0.000000, 4, 1, 0.200000, 1.300000, 0.900000
50, 6.000000, 0.250000, 21, 14, 7, 8, 5, 3, 66.666667, 62.500000, 9, 2, 0.200000, 1.500000, 0.100000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 8, 2, 0.200000, 1.500000, 0.300000
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 6, 1, 0.200000, 1.500000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.500000, 0.700000
50, 6.000000, 0.250000, 21, 18, 3, 8, 1, 7, 85.714286, 12.500000, 4, 1, 0.200000, 1.500000, 0.900000
50, 6.000000, 0.250000, 21, 14, 7, 8, 5, 3, 66.666667, 62.500000, 9, 2, 0.200000, 1.700000, 0.100000
50, 6.000000, 0.250000, 21, 15, 6, 8, 3, 5, 71.428571, 37.500000, 8, 3, 0.200000, 1.700000, 0.300000
50, 6.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 6, 1, 0.200000, 1.700000, 0.500000
50, 6.000000, 0.250000, 21, 17, 4, 8, 1, 7, 80.952381, 12.500000, 5, 1, 0.200000, 1.700000, 0.700000
